# fleet rung2 formation=V w_form=0.3 v=0.250
t,gt_x1,gt_y1,estpx1,estpy1,dx1,dy1,obsvx1,obsvy1,x0vx1,x0vy1,tgt1x1,tgt1y1,seed1,cmd1,ksend1,slotx1,sloty1,gt_x2,gt_y2,estpx2,estpy2,dx2,dy2,obsvx2,obsvy2,x0vx2,x0vy2,tgt1x2,tgt1y2,seed2,cmd2,ksend2,slotx2,sloty2,gt_x3,gt_y3,estpx3,estpy3,dx3,dy3,obsvx3,obsvy3,x0vx3,x0vy3,tgt1x3,tgt1y3,seed3,cmd3,ksend3,slotx3,sloty3
82.0020,1.94960,-0.04781,-0.03954,-0.04182,-1.98914,0.00599,-0.00528,0.00209,-0.00125,0.00075,-0.03960,-0.04177,0.01609,0.01721,10.00000,2.00000,0.00000,1.27217,0.61461,0.12388,-0.32190,-1.14829,-0.93650,0.00937,0.00066,0.00895,-0.00321,0.12492,-0.32221,-1.55812,-1.55642,10.00000,1.30000,0.50000,1.24634,-0.59238,0.04932,0.36195,-1.19702,0.95432,0.00461,-0.00206,0.00589,0.00508,0.05003,0.36243,1.88333,1.88370,10.00000,1.30000,-0.50000
82.1020,1.94966,-0.04765,-0.03957,-0.04168,-1.98923,0.00597,-0.00243,-0.00215,-0.00155,0.00003,-0.03965,-0.04170,0.01759,0.01721,10.00000,2.00000,0.00000,1.27317,0.61418,0.12481,-0.32225,-1.14837,-0.93644,0.00237,-0.00686,0.00731,-0.00413,0.12568,-0.32265,-1.55689,-1.55642,10.00000,1.30000,0.50000,1.24692,-0.59171,0.04987,0.36246,-1.19705,0.95417,0.01038,0.00298,0.00701,0.00456,0.05068,0.36290,1.88695,1.88370,10.00000,1.30000,-0.50000
82.2020,1.94942,-0.04809,-0.03973,-0.04206,-1.98916,0.00603,0.00640,-0.00466,0.00044,-0.00115,-0.03963,-0.04218,0.01987,0.01721,10.00000,2.00000,0.00000,1.27330,0.61354,0.12497,-0.32287,-1.14834,-0.93641,0.00000,-0.01761,0.00548,-0.00750,0.12569,-0.32356,-1.55544,-1.55642,10.00000,1.30000,0.50000,1.24845,-0.59123,0.05126,0.36297,-1.19720,0.95420,0.01368,0.01276,0.00868,0.00661,0.05220,0.36359,1.88776,1.88370,10.00000,1.30000,-0.50000
82.3040,1.95019,-0.04860,-0.03881,-0.04255,-1.98901,0.00605,-0.00118,-0.00494,0.00004,-0.00210,-0.03876,-0.04274,0.01838,0.01721,10.00000,2.00000,0.00000,1.27341,0.61182,0.12502,-0.32383,-1.14839,-0.93565,0.00029,-0.00110,0.00418,-0.00590,0.12563,-0.32437,-1.55423,-1.55642,10.00000,1.30000,0.50000,1.24993,-0.58964,0.05223,0.36477,-1.19771,0.95441,0.01129,0.00443,0.00933,0.00606,0.05322,0.36533,1.88343,1.88370,10.00000,1.30000,-0.50000
82.4020,1.95012,-0.04890,-0.03892,-0.04279,-1.98904,0.00611,-0.00344,0.00040,-0.00083,-0.00147,-0.03894,-0.04292,0.01854,0.01721,10.00000,2.00000,0.00000,1.27368,0.61118,0.12529,-0.32432,-1.14839,-0.93550,0.00642,-0.00122,0.00474,-0.00473,0.12596,-0.32475,-1.55709,-1.55642,10.00000,1.30000,0.50000,1.25076,-0.58905,0.05296,0.36528,-1.19780,0.95433,0.00101,0.00543,0.00725,0.00590,0.05377,0.36583,1.88210,1.88370,10.00000,1.30000,-0.50000
82.5040,1.94960,-0.04864,-0.03936,-0.04257,-1.98896,0.00607,0.00118,0.00348,-0.00033,-0.00024,-0.03933,-0.04259,0.01540,0.01721,10.00000,2.00000,0.00000,1.27478,0.61132,0.12628,-0.32426,-1.14850,-0.93558,0.01320,-0.00253,0.00686,-0.00418,0.12713,-0.32465,-1.56091,-1.55642,10.00000,1.30000,0.50000,1.25072,-0.58876,0.05296,0.36556,-1.19776,0.95433,-0.00407,0.00924,0.00442,0.00674,0.05352,0.36619,1.88050,1.88370,10.00000,1.30000,-0.50000
82.6040,1.94936,-0.04841,-0.03976,-0.04238,-1.98912,0.00602,-0.00580,0.00210,-0.00170,0.00035,-0.03985,-0.04235,0.01591,0.01721,10.00000,2.00000,0.00000,1.27631,0.61116,0.12717,-0.32479,-1.14914,-0.93596,0.00798,0.00097,0.00714,-0.00289,0.12803,-0.32508,-1.55819,-1.55642,10.00000,1.30000,0.50000,1.25052,-0.58794,0.05295,0.36547,-1.19756,0.95341,0.00348,-0.00249,0.00419,0.00443,0.05350,0.36588,1.88342,1.88370,10.00000,1.30000,-0.50000
82.7020,1.94937,-0.04826,-0.03983,-0.04226,-1.98920,0.00601,-0.00264,-0.00205,-0.00193,-0.00025,-0.03994,-0.04228,0.01729,0.01721,10.00000,2.00000,0.00000,1.27713,0.61079,0.12793,-0.32512,-1.14920,-0.93590,0.00102,-0.00620,0.00561,-0.00372,0.12865,-0.32548,-1.55708,-1.55642,10.00000,1.30000,0.50000,1.25093,-0.58734,0.05335,0.36593,-1.19758,0.95327,0.00927,0.00257,0.00546,0.00397,0.05402,0.36630,1.88694,1.88370,10.00000,1.30000,-0.50000
82.8020,1.94911,-0.04869,-0.04002,-0.04263,-1.98913,0.00606,0.00617,-0.00444,0.00009,-0.00130,-0.03994,-0.04275,0.01949,0.01721,10.00000,2.00000,0.00000,1.27710,0.61017,0.12794,-0.32571,-1.14915,-0.93588,-0.00160,-0.01739,0.00381,-0.00714,0.12850,-0.32637,-1.55558,-1.55642,10.00000,1.30000,0.50000,1.25232,-0.58691,0.05460,0.36639,-1.19772,0.95330,0.01222,0.01221,0.00715,0.00603,0.05541,0.36694,1.88775,1.88370,10.00000,1.30000,-0.50000
82.9020,1.94983,-0.04915,-0.03913,-0.04307,-1.98897,0.00608,-0.00074,-0.00450,-0.00012,-0.00210,-0.03909,-0.04325,0.01830,0.01721,10.00000,2.00000,0.00000,1.27706,0.60844,0.12788,-0.32668,-1.14918,-0.93512,-0.00051,-0.00113,0.00273,-0.00564,0.12836,-0.32719,-1.55468,-1.55642,10.00000,1.30000,0.50000,1.25363,-0.58542,0.05546,0.36811,-1.19817,0.95353,0.01057,0.00403,0.00800,0.00553,0.05634,0.36862,1.88344,1.88370,10.00000,1.30000,-0.50000
83.0020,1.94977,-0.04942,-0.03923,-0.04329,-1.98901,0.00613,-0.00331,0.00067,-0.00091,-0.00141,-0.03926,-0.04340,0.01854,0.01721,10.00000,2.00000,0.00000,1.27725,0.60779,0.12807,-0.32718,-1.14917,-0.93497,0.00576,-0.00119,0.00348,-0.00452,0.12862,-0.32759,-1.55745,-1.55642,10.00000,1.30000,0.50000,1.25437,-0.58495,0.05611,0.36852,-1.19826,0.95347,-0.00021,0.00395,0.00595,0.00513,0.05681,0.36899,1.88206,1.88370,10.00000,1.30000,-0.50000
83.1020,1.94928,-0.04913,-0.03964,-0.04304,-1.98893,0.00609,0.00145,0.00388,-0.00032,-0.00009,-0.03961,-0.04303,0.01542,0.01721,10.00000,2.00000,0.00000,1.27829,0.60792,0.12901,-0.32713,-1.14928,-0.93505,0.01262,-0.00265,0.00577,-0.00406,0.12976,-0.32750,-1.56084,-1.55642,10.00000,1.30000,0.50000,1.25424,-0.58482,0.05602,0.36865,-1.19822,0.95347,-0.00485,0.00814,0.00325,0.00588,0.05648,0.36919,1.88048,1.88370,10.00000,1.30000,-0.50000
83.2020,1.94909,-0.04881,-0.03996,-0.04283,-1.98905,0.00597,-0.00507,0.00209,-0.00151,0.00046,-0.04003,-0.04279,0.01610,0.01721,10.00000,2.00000,0.00000,1.27976,0.60775,0.12986,-0.32765,-1.14991,-0.93539,0.00743,0.00134,0.00618,-0.00271,0.13062,-0.32791,-1.55787,-1.55642,10.00000,1.30000,0.50000,1.25396,-0.58414,0.05597,0.36845,-1.19799,0.95259,0.00280,-0.00334,0.00314,0.00358,0.05643,0.36877,1.88334,1.88370,10.00000,1.30000,-0.50000
83.3020,1.94914,-0.04864,-0.03999,-0.04269,-1.98913,0.00596,-0.00204,-0.00223,-0.00164,-0.00021,-0.04006,-0.04271,0.01718,0.01721,10.00000,2.00000,0.00000,1.28053,0.60741,0.13056,-0.32793,-1.14996,-0.93534,0.00043,-0.00581,0.00475,-0.00348,0.13120,-0.32826,-1.55692,-1.55642,10.00000,1.30000,0.50000,1.25430,-0.58361,0.05630,0.36884,-1.19799,0.95245,0.00865,0.00179,0.00451,0.00313,0.05688,0.36912,1.88692,1.88370,10.00000,1.30000,-0.50000
83.4040,1.94895,-0.04910,-0.04012,-0.04308,-1.98906,0.00602,0.00715,-0.00468,0.00056,-0.00133,-0.04000,-0.04319,0.01933,0.01721,10.00000,2.00000,0.00000,1.28044,0.60684,0.13052,-0.32848,-1.14991,-0.93532,-0.00189,-0.01681,0.00309,-0.00682,0.13101,-0.32910,-1.55564,-1.55642,10.00000,1.30000,0.50000,1.25565,-0.58327,0.05752,0.36922,-1.19813,0.95249,0.01174,0.01123,0.00632,0.00516,0.05825,0.36968,1.88779,1.88370,10.00000,1.30000,-0.50000
83.5020,1.94974,-0.04956,-0.03925,-0.04350,-1.98899,0.00606,-0.00050,-0.00476,0.00029,-0.00219,-0.03917,-0.04368,0.01847,0.01721,10.00000,2.00000,0.00000,1.28041,0.60526,0.13046,-0.32934,-1.14995,-0.93460,-0.00053,-0.00088,0.00218,-0.00533,0.13088,-0.32982,-1.55486,-1.55642,10.00000,1.30000,0.50000,1.25703,-0.58194,0.05863,0.37020,-1.19840,0.95213,0.01450,0.00097,0.00837,0.00411,0.05953,0.37057,1.88486,1.88370,10.00000,1.30000,-0.50000
83.6040,1.94976,-0.04987,-0.03928,-0.04375,-1.98904,0.00612,-0.00251,0.00049,-0.00041,-0.00152,-0.03926,-0.04387,0.01848,0.01721,10.00000,2.00000,0.00000,1.28063,0.60464,0.13068,-0.32981,-1.14996,-0.93445,0.00631,-0.00092,0.00321,-0.00423,0.13120,-0.33018,-1.55747,-1.55642,10.00000,1.30000,0.50000,1.25828,-0.58137,0.05975,0.37066,-1.19853,0.95203,0.00617,0.00225,0.00782,0.00364,0.06060,0.37100,1.88248,1.88370,10.00000,1.30000,-0.50000
83.7020,1.94932,-0.04961,-0.03964,-0.04353,-1.98897,0.00608,0.00167,0.00393,0.00011,-0.00016,-0.03957,-0.04352,0.01525,0.01721,10.00000,2.00000,0.00000,1.28167,0.60478,0.13162,-0.32973,-1.15005,-0.93452,0.01258,-0.00284,0.00556,-0.00388,0.13233,-0.33009,-1.56095,-1.55642,10.00000,1.30000,0.50000,1.25891,-0.58146,0.06035,0.37063,-1.19856,0.95209,0.00363,0.00370,0.00677,0.00366,0.06109,0.37097,1.87984,1.88370,10.00000,1.30000,-0.50000
83.8020,1.94912,-0.04930,-0.03994,-0.04329,-1.98906,0.00601,-0.00449,0.00276,-0.00104,0.00057,-0.03997,-0.04322,0.01571,0.01721,10.00000,2.00000,0.00000,1.28313,0.60466,0.13246,-0.33026,-1.15067,-0.93492,0.00686,0.00075,0.00588,-0.00272,0.13320,-0.33052,-1.55870,-1.55642,10.00000,1.30000,0.50000,1.25941,-0.58116,0.06092,0.37011,-1.19849,0.95128,0.00640,-0.00542,0.00668,0.00139,0.06165,0.37026,1.88251,1.88370,10.00000,1.30000,-0.50000
83.9040,1.94919,-0.04913,-0.03995,-0.04313,-1.98914,0.00600,-0.00155,-0.00209,-0.00117,-0.00009,-0.03998,-0.04313,0.01722,0.01721,10.00000,2.00000,0.00000,1.28381,0.60429,0.13309,-0.33057,-1.15072,-0.93486,-0.00064,-0.00645,0.00425,-0.00365,0.13367,-0.33092,-1.55706,-1.55642,10.00000,1.30000,0.50000,1.26002,-0.58074,0.06150,0.37043,-1.19852,0.95117,0.01043,0.00164,0.00761,0.00145,0.06231,0.37059,1.88690,1.88370,10.00000,1.30000,-0.50000
84.0020,1.94902,-0.04955,-0.04005,-0.04349,-1.98907,0.00605,0.00731,-0.00447,0.00095,-0.00119,-0.03990,-0.04358,0.01948,0.01721,10.00000,2.00000,0.00000,1.28357,0.60366,0.13292,-0.33118,-1.15066,-0.93484,-0.00353,-0.01768,0.00231,-0.00716,0.13333,-0.33183,-1.55549,-1.55642,10.00000,1.30000,0.50000,1.26152,-0.58035,0.06284,0.37087,-1.19868,0.95122,0.01290,0.01241,0.00893,0.00419,0.06376,0.37127,1.88797,1.88370,10.00000,1.30000,-0.50000
84.1020,1.94998,-0.04994,-0.03887,-0.04385,-1.98885,0.00609,0.00175,-0.00264,0.00115,-0.00155,-0.03872,-0.04396,0.01694,0.01721,10.00000,2.00000,0.00000,1.28343,0.60174,0.13273,-0.33237,-1.15070,-0.93411,0.00002,-0.00297,0.00174,-0.00611,0.13311,-0.33291,-1.55733,-1.55642,10.00000,1.30000,0.50000,1.26283,-0.57882,0.06380,0.37228,-1.19903,0.95109,0.01157,0.00280,0.00959,0.00384,0.06477,0.37264,1.88322,1.88370,10.00000,1.30000,-0.50000
